ccode1,ccode2,year
2,660,1995
2,663,1995
2,666,1995
2,670,1995
2,679,1995
2,690,1995
2,692,1995
2,694,1995
2,696,1995
2,698,1995
2,700,1995
2,701,1995
2,702,1995
2,703,1995
2,704,1995
2,705,1995
2,710,1995
2,712,1995
2,713,1995
2,731,1995
2,732,1995
2,740,1995
2,750,1995
2,760,1995
2,770,1995
2,771,1995
2,775,1995
2,780,1995
2,781,1995
2,790,1995
2,800,1995
2,811,1995
2,812,1995
2,816,1995
2,820,1995
2,830,1995
2,835,1995
2,840,1995
2,850,1995
2,900,1995
2,910,1995
2,920,1995
2,935,1995
2,940,1995
2,950,1995
2,983,1995
2,986,1995
2,987,1995
2,990,1995
20,2,1995
20,200,1995
20,220,1995
20,255,1995
20,365,1995
20,710,1995
20,740,1995
31,2,1995
31,200,1995
31,220,1995
31,255,1995
31,365,1995
31,710,1995
31,740,1995
40,2,1995
40,200,1995
40,220,1995
40,255,1995
40,365,1995
40,710,1995
40,740,1995
41,2,1995
41,42,1995
41,200,1995
41,220,1995
41,255,1995
41,365,1995
41,710,1995
41,740,1995
42,2,1995
42,41,1995
42,200,1995
42,220,1995
42,255,1995
42,365,1995
42,710,1995
42,740,1995
51,2,1995
51,200,1995
51,220,1995
51,255,1995
51,365,1995
51,710,1995
51,740,1995
52,2,1995
52,200,1995
52,220,1995
52,255,1995
52,365,1995
52,710,1995
52,740,1995
53,2,1995
53,200,1995
53,220,1995
53,255,1995
53,365,1995
53,710,1995
53,740,1995
54,2,1995
54,200,1995
54,220,1995
54,255,1995
54,365,1995
54,710,1995
54,740,1995
55,2,1995
55,200,1995
55,220,1995
55,255,1995
55,365,1995
55,710,1995
55,740,1995
56,2,1995
56,200,1995
56,220,1995
56,255,1995
56,365,1995
56,710,1995
56,740,1995
57,2,1995
57,200,1995
57,220,1995
57,255,1995
57,365,1995
57,710,1995
57,740,1995
58,2,1995
58,200,1995
58,220,1995
58,255,1995
58,365,1995
58,710,1995
58,740,1995
60,2,1995
60,200,1995
60,220,1995
60,255,1995
60,365,1995
60,710,1995
60,740,1995
70,2,1995
70,80,1995
70,90,1995
70,200,1995
70,220,1995
70,255,1995
70,365,1995
70,710,1995
70,740,1995
80,2,1995
80,70,1995
80,90,1995
80,200,1995
80,220,1995
80,255,1995
80,365,1995
80,710,1995
80,740,1995
90,2,1995
90,70,1995
90,80,1995
90,91,1995
90,92,1995
90,200,1995
90,220,1995
90,255,1995
90,365,1995
90,710,1995
90,740,1995
91,2,1995
91,90,1995
91,92,1995
91,93,1995
91,200,1995
91,220,1995
91,255,1995
91,365,1995
91,710,1995
91,740,1995
92,2,1995
92,90,1995
92,91,1995
92,200,1995
92,220,1995
92,255,1995
92,365,1995
92,710,1995
92,740,1995
93,2,1995
93,91,1995
93,94,1995
93,200,1995
93,220,1995
93,255,1995
93,365,1995
93,710,1995
93,740,1995
94,2,1995
94,93,1995
94,95,1995
94,200,1995
94,220,1995
94,255,1995
94,365,1995
94,710,1995
94,740,1995
95,2,1995
95,94,1995
95,100,1995
95,200,1995
95,220,1995
95,255,1995
95,365,1995
95,710,1995
95,740,1995
100,2,1995
100,95,1995
100,101,1995
100,130,1995
100,135,1995
100,140,1995
100,200,1995
100,220,1995
100,255,1995
100,365,1995
100,710,1995
100,740,1995
101,2,1995
101,100,1995
101,110,1995
101,140,1995
101,200,1995
101,220,1995
101,255,1995
101,365,1995
101,710,1995
101,740,1995
110,2,1995
110,101,1995
110,115,1995
110,140,1995
110,200,1995
110,220,1995
110,255,1995
110,365,1995
110,710,1995
110,740,1995
115,2,1995
115,110,1995
115,140,1995
115,200,1995
115,220,1995
115,255,1995
115,365,1995
115,710,1995
115,740,1995
130,2,1995
130,100,1995
130,135,1995
130,200,1995
130,220,1995
130,255,1995
130,365,1995
130,710,1995
130,740,1995
135,2,1995
135,100,1995
135,130,1995
135,140,1995
135,145,1995
135,155,1995
135,200,1995
135,220,1995
135,255,1995
135,365,1995
135,710,1995
135,740,1995
140,2,1995
140,100,1995
140,101,1995
140,110,1995
140,115,1995
140,135,1995
140,145,1995
140,150,1995
140,160,1995
140,165,1995
140,200,1995
140,220,1995
140,255,1995
140,365,1995
140,710,1995
140,740,1995
145,2,1995
145,135,1995
145,140,1995
145,150,1995
145,155,1995
145,160,1995
145,200,1995
145,220,1995
145,255,1995
145,365,1995
145,710,1995
145,740,1995
150,2,1995
150,140,1995
150,145,1995
150,160,1995
150,200,1995
150,220,1995
150,255,1995
150,365,1995
150,710,1995
150,740,1995
155,2,1995
155,135,1995
155,145,1995
155,160,1995
155,200,1995
155,220,1995
155,255,1995
155,365,1995
155,710,1995
155,740,1995
160,2,1995
160,140,1995
160,145,1995
160,150,1995
160,155,1995
160,165,1995
160,200,1995
160,220,1995
160,255,1995
160,365,1995
160,710,1995
160,740,1995
165,2,1995
165,140,1995
165,160,1995
165,200,1995
165,220,1995
165,255,1995
165,365,1995
165,710,1995
165,740,1995
200,2,1995
200,20,1995
200,31,1995
200,40,1995
200,41,1995
200,42,1995
200,51,1995
200,52,1995
200,53,1995
200,54,1995
200,55,1995
200,56,1995
200,57,1995
200,58,1995
200,60,1995
200,70,1995
200,80,1995
200,90,1995
200,91,1995
200,92,1995
200,93,1995
200,94,1995
200,95,1995
200,100,1995
200,101,1995
200,110,1995
200,115,1995
200,130,1995
200,135,1995
200,140,1995
200,145,1995
200,150,1995
200,155,1995
200,160,1995
200,165,1995
200,205,1995
200,210,1995
200,211,1995
200,212,1995
200,220,1995
200,221,1995
200,223,1995
200,225,1995
200,230,1995
200,232,1995
200,235,1995
200,255,1995
200,290,1995
200,305,1995
200,310,1995
200,316,1995
200,317,1995
200,325,1995
200,331,1995
200,338,1995
200,339,1995
200,343,1995
200,344,1995
200,345,1995
200,346,1995
200,349,1995
200,350,1995
200,352,1995
200,355,1995
200,359,1995
200,360,1995
200,365,1995
200,366,1995
200,367,1995
200,368,1995
200,369,1995
200,370,1995
200,371,1995
200,372,1995
200,373,1995
200,375,1995
200,380,1995
200,385,1995
200,390,1995
200,395,1995
200,402,1995
200,403,1995
200,404,1995
200,411,1995
200,420,1995
200,432,1995
200,433,1995
200,434,1995
200,435,1995
200,436,1995
200,437,1995
200,438,1995
200,439,1995
200,450,1995
200,451,1995
200,452,1995
200,461,1995
200,471,1995
200,475,1995
200,481,1995
200,482,1995
200,483,1995
200,484,1995
200,490,1995
200,500,1995
200,501,1995
200,510,1995
200,516,1995
200,517,1995
200,520,1995
200,522,1995
200,530,1995
200,531,1995
200,540,1995
200,541,1995
200,551,1995
200,552,1995
200,553,1995
200,560,1995
200,565,1995
200,570,1995
200,571,1995
200,572,1995
200,580,1995
200,581,1995
200,590,1995
200,591,1995
200,600,1995
200,615,1995
200,616,1995
200,620,1995
200,625,1995
200,630,1995
200,640,1995
200,645,1995
200,651,1995
200,652,1995
200,660,1995
200,663,1995
200,666,1995
200,670,1995
200,679,1995
200,690,1995
200,692,1995
200,694,1995
200,696,1995
200,698,1995
200,700,1995
200,701,1995
200,702,1995
200,703,1995
200,704,1995
200,705,1995
200,710,1995
200,712,1995
200,713,1995
200,731,1995
200,732,1995
200,740,1995
200,750,1995
200,760,1995
200,770,1995
200,771,1995
200,775,1995
200,780,1995
200,781,1995
200,790,1995
200,800,1995
200,811,1995
200,812,1995
200,816,1995
200,820,1995
200,830,1995
200,835,1995
200,840,1995
200,850,1995
200,900,1995
200,910,1995
200,920,1995
200,935,1995
200,940,1995
200,950,1995
200,983,1995
200,986,1995
200,987,1995
200,990,1995
205,2,1995
205,200,1995
205,220,1995
205,255,1995
205,365,1995
205,710,1995
205,740,1995
210,2,1995
210,200,1995
210,211,1995
210,220,1995
210,255,1995
210,365,1995
210,710,1995
210,740,1995
211,2,1995
211,200,1995
211,210,1995
211,212,1995
211,220,1995
211,255,1995
211,365,1995
211,710,1995
211,740,1995
212,2,1995
212,200,1995
212,211,1995
212,220,1995
212,255,1995
212,365,1995
212,710,1995
212,740,1995
220,2,1995
220,20,1995
220,31,1995
220,40,1995
220,41,1995
220,42,1995
220,51,1995
220,52,1995
220,53,1995
220,54,1995
220,55,1995
220,56,1995
220,57,1995
220,58,1995
220,60,1995
220,70,1995
220,80,1995
220,90,1995
220,91,1995
220,92,1995
220,93,1995
220,94,1995
220,95,1995
220,100,1995
220,101,1995
220,110,1995
220,115,1995
220,130,1995
220,135,1995
220,140,1995
220,145,1995
220,150,1995
220,155,1995
220,160,1995
220,165,1995
220,200,1995
220,205,1995
220,210,1995
220,211,1995
220,212,1995
220,221,1995
220,223,1995
220,225,1995
220,230,1995
220,232,1995
220,235,1995
220,255,1995
220,290,1995
220,305,1995
220,310,1995
220,316,1995
220,317,1995
220,325,1995
220,331,1995
220,338,1995
220,339,1995
220,343,1995
220,344,1995
220,345,1995
220,346,1995
220,349,1995
220,350,1995
220,352,1995
220,355,1995
220,359,1995
220,360,1995
220,365,1995
220,366,1995
220,367,1995
220,368,1995
220,369,1995
220,370,1995
220,371,1995
220,372,1995
220,373,1995
220,375,1995
220,380,1995
220,385,1995
220,390,1995
220,395,1995
220,402,1995
220,403,1995
220,404,1995
220,411,1995
220,420,1995
220,432,1995
220,433,1995
220,434,1995
220,435,1995
220,436,1995
220,437,1995
220,438,1995
220,439,1995
220,450,1995
220,451,1995
220,452,1995
220,461,1995
220,471,1995
220,475,1995
220,481,1995
220,482,1995
220,483,1995
220,484,1995
220,490,1995
220,500,1995
220,501,1995
220,510,1995
220,516,1995
220,517,1995
220,520,1995
220,522,1995
220,530,1995
220,531,1995
220,540,1995
220,541,1995
220,551,1995
220,552,1995
220,553,1995
220,560,1995
220,565,1995
220,570,1995
220,571,1995
220,572,1995
220,580,1995
220,581,1995
220,590,1995
220,591,1995
220,600,1995
220,615,1995
220,616,1995
220,620,1995
220,625,1995
220,630,1995
220,640,1995
220,645,1995
220,651,1995
220,652,1995
220,660,1995
220,663,1995
220,666,1995
220,670,1995
220,679,1995
220,690,1995
220,692,1995
220,694,1995
220,696,1995
220,698,1995
220,700,1995
220,701,1995
220,702,1995
220,703,1995
220,704,1995
220,705,1995
220,710,1995
220,712,1995
220,713,1995
220,731,1995
220,732,1995
220,740,1995
220,750,1995
220,760,1995
220,770,1995
220,771,1995
220,775,1995
220,780,1995
220,781,1995
220,790,1995
220,800,1995
220,811,1995
220,812,1995
220,816,1995
220,820,1995
220,830,1995
220,835,1995
220,840,1995
220,850,1995
220,900,1995
220,910,1995
220,920,1995
220,935,1995
220,940,1995
220,950,1995
220,983,1995
220,986,1995
220,987,1995
220,990,1995
221,2,1995
221,200,1995
221,220,1995
221,255,1995
221,365,1995
221,710,1995
221,740,1995
223,2,1995
223,200,1995
223,220,1995
223,225,1995
223,255,1995
223,305,1995
223,365,1995
223,710,1995
223,740,1995
225,2,1995
225,200,1995
225,220,1995
225,223,1995
225,255,1995
225,305,1995
225,325,1995
225,365,1995
225,710,1995
225,740,1995
230,2,1995
230,200,1995
230,220,1995
230,232,1995
230,235,1995
230,255,1995
230,365,1995
230,600,1995
230,710,1995
230,740,1995
232,2,1995
232,200,1995
232,220,1995
232,230,1995
232,255,1995
232,365,1995
232,710,1995
232,740,1995
235,2,1995
235,200,1995
235,220,1995
235,230,1995
235,255,1995
235,365,1995
235,710,1995
235,740,1995
255,2,1995
255,20,1995
255,31,1995
255,40,1995
255,41,1995
255,42,1995
255,51,1995
255,52,1995
255,53,1995
255,54,1995
255,55,1995
255,56,1995
255,57,1995
255,58,1995
255,60,1995
255,70,1995
255,80,1995
255,90,1995
255,91,1995
255,92,1995
255,93,1995
255,94,1995
255,95,1995
255,100,1995
255,101,1995
255,110,1995
255,115,1995
255,130,1995
255,135,1995
255,140,1995
255,145,1995
255,150,1995
255,155,1995
255,160,1995
255,165,1995
255,200,1995
255,205,1995
255,210,1995
255,211,1995
255,212,1995
255,220,1995
255,221,1995
255,223,1995
255,225,1995
255,230,1995
255,232,1995
255,235,1995
255,290,1995
255,305,1995
255,310,1995
255,316,1995
255,317,1995
255,325,1995
255,331,1995
255,338,1995
255,339,1995
255,343,1995
255,344,1995
255,345,1995
255,346,1995
255,349,1995
255,350,1995
255,352,1995
255,355,1995
255,359,1995
255,360,1995
255,365,1995
255,366,1995
255,367,1995
255,368,1995
255,369,1995
255,370,1995
255,371,1995
255,372,1995
255,373,1995
255,375,1995
255,380,1995
255,385,1995
255,390,1995
255,395,1995
255,402,1995
255,403,1995
255,404,1995
255,411,1995
255,420,1995
255,432,1995
255,433,1995
255,434,1995
255,435,1995
255,436,1995
255,437,1995
255,438,1995
255,439,1995
255,450,1995
255,451,1995
255,452,1995
255,461,1995
255,471,1995
255,475,1995
255,481,1995
255,482,1995
255,483,1995
255,484,1995
255,490,1995
255,500,1995
255,501,1995
255,510,1995
255,516,1995
255,517,1995
255,520,1995
255,522,1995
255,530,1995
255,531,1995
255,540,1995
255,541,1995
255,551,1995
255,552,1995
255,553,1995
255,560,1995
255,565,1995
255,570,1995
255,571,1995
255,572,1995
255,580,1995
255,581,1995
255,590,1995
255,591,1995
255,600,1995
255,615,1995
255,616,1995
255,620,1995
255,625,1995
255,630,1995
255,640,1995
255,645,1995
255,651,1995
255,652,1995
255,660,1995
255,663,1995
255,666,1995
255,670,1995
255,679,1995
255,690,1995
255,692,1995
255,694,1995
255,696,1995
255,698,1995
255,700,1995
255,701,1995
255,702,1995
255,703,1995
255,704,1995
255,705,1995
255,710,1995
255,712,1995
255,713,1995
255,731,1995
255,732,1995
255,740,1995
255,750,1995
255,760,1995
255,770,1995
255,771,1995
255,775,1995
255,780,1995
255,781,1995
255,790,1995
255,800,1995
255,811,1995
255,812,1995
255,816,1995
255,820,1995
255,830,1995
255,835,1995
255,840,1995
255,850,1995
255,900,1995
255,910,1995
255,920,1995
255,935,1995
255,940,1995
255,950,1995
255,983,1995
255,986,1995
255,987,1995
255,990,1995
290,2,1995
290,200,1995
290,220,1995
290,255,1995
290,316,1995
290,317,1995
290,365,1995
290,368,1995
290,369,1995
290,370,1995
290,710,1995
290,740,1995
305,2,1995
305,200,1995
305,220,1995
305,223,1995
305,225,1995
305,255,1995
305,310,1995
305,316,1995
305,317,1995
305,325,1995
305,349,1995
305,365,1995
305,710,1995
305,740,1995
310,2,1995
310,200,1995
310,220,1995
310,255,1995
310,305,1995
310,317,1995
310,344,1995
310,345,1995
310,349,1995
310,360,1995
310,365,1995
310,369,1995
310,710,1995
310,740,1995
316,2,1995
316,200,1995
316,220,1995
316,255,1995
316,290,1995
316,305,1995
316,317,1995
316,365,1995
316,710,1995
316,740,1995
317,2,1995
317,200,1995
317,220,1995
317,255,1995
317,290,1995
317,305,1995
317,310,1995
317,316,1995
317,365,1995
317,369,1995
317,710,1995
317,740,1995
325,2,1995
325,200,1995
325,220,1995
325,225,1995
325,255,1995
325,305,1995
325,331,1995
325,349,1995
325,365,1995
325,710,1995
325,740,1995
331,2,1995
331,200,1995
331,220,1995
331,255,1995
331,325,1995
331,365,1995
331,710,1995
331,740,1995
338,2,1995
338,200,1995
338,220,1995
338,255,1995
338,365,1995
338,710,1995
338,740,1995
339,2,1995
339,200,1995
339,220,1995
339,255,1995
339,343,1995
339,345,1995
339,350,1995
339,365,1995
339,710,1995
339,740,1995
343,2,1995
343,200,1995
343,220,1995
343,255,1995
343,339,1995
343,345,1995
343,350,1995
343,355,1995
343,365,1995
343,710,1995
343,740,1995
344,2,1995
344,200,1995
344,220,1995
344,255,1995
344,310,1995
344,345,1995
344,346,1995
344,349,1995
344,365,1995
344,710,1995
344,740,1995
345,2,1995
345,200,1995
345,220,1995
345,255,1995
345,310,1995
345,339,1995
345,343,1995
345,344,1995
345,346,1995
345,355,1995
345,360,1995
345,365,1995
345,710,1995
345,740,1995
346,2,1995
346,200,1995
346,220,1995
346,255,1995
346,344,1995
346,345,1995
346,365,1995
346,710,1995
346,740,1995
349,2,1995
349,200,1995
349,220,1995
349,255,1995
349,305,1995
349,310,1995
349,325,1995
349,344,1995
349,365,1995
349,710,1995
349,740,1995
350,2,1995
350,200,1995
350,220,1995
350,255,1995
350,339,1995
350,343,1995
350,355,1995
350,365,1995
350,640,1995
350,710,1995
350,740,1995
352,2,1995
352,200,1995
352,220,1995
352,255,1995
352,365,1995
352,640,1995
352,710,1995
352,740,1995
355,2,1995
355,200,1995
355,220,1995
355,255,1995
355,343,1995
355,345,1995
355,350,1995
355,360,1995
355,365,1995
355,640,1995
355,710,1995
355,740,1995
359,2,1995
359,200,1995
359,220,1995
359,255,1995
359,360,1995
359,365,1995
359,369,1995
359,710,1995
359,740,1995
360,2,1995
360,200,1995
360,220,1995
360,255,1995
360,310,1995
360,345,1995
360,355,1995
360,359,1995
360,365,1995
360,369,1995
360,710,1995
360,740,1995
365,2,1995
365,20,1995
365,31,1995
365,40,1995
365,41,1995
365,42,1995
365,51,1995
365,52,1995
365,53,1995
365,54,1995
365,55,1995
365,56,1995
365,57,1995
365,58,1995
365,60,1995
365,70,1995
365,80,1995
365,90,1995
365,91,1995
365,92,1995
365,93,1995
365,94,1995
365,95,1995
365,100,1995
365,101,1995
365,110,1995
365,115,1995
365,130,1995
365,135,1995
365,140,1995
365,145,1995
365,150,1995
365,155,1995
365,160,1995
365,165,1995
365,200,1995
365,205,1995
365,210,1995
365,211,1995
365,212,1995
365,220,1995
365,221,1995
365,223,1995
365,225,1995
365,230,1995
365,232,1995
365,235,1995
365,255,1995
365,290,1995
365,305,1995
365,310,1995
365,316,1995
365,317,1995
365,325,1995
365,331,1995
365,338,1995
365,339,1995
365,343,1995
365,344,1995
365,345,1995
365,346,1995
365,349,1995
365,350,1995
365,352,1995
365,355,1995
365,359,1995
365,360,1995
365,366,1995
365,367,1995
365,368,1995
365,369,1995
365,370,1995
365,371,1995
365,372,1995
365,373,1995
365,375,1995
365,380,1995
365,385,1995
365,390,1995
365,395,1995
365,402,1995
365,403,1995
365,404,1995
365,411,1995
365,420,1995
365,432,1995
365,433,1995
365,434,1995
365,435,1995
365,436,1995
365,437,1995
365,438,1995
365,439,1995
365,450,1995
365,451,1995
